Continent,Country,Key,Year,Rank,Score,Value
Europe,Portugal,Health (Life Expectancy),2021,58,5.929,0.76
North America,Honduras,Economy,2021,59,5.919,0.703
North America,Honduras,Family,2021,59,5.919,0.787
North America,Honduras,Freedom,2021,59,5.919,0.578
North America,Honduras,Generosity,2021,59,5.919,0.241
North America,Honduras,Government trust,2021,59,5.919,0.083
North America,Honduras,Health (Life Expectancy),2021,59,5.919,0.593
Europe,Croatia,Economy,2021,60,5.882,1.251
Europe,Croatia,Family,2021,60,5.882,1.039
Europe,Croatia,Freedom,2021,60,5.882,0.453
Europe,Croatia,Generosity,2021,60,5.882,0.111
Europe,Croatia,Government trust,2021,60,5.882,0
Europe,Croatia,Health (Life Expectancy),2021,60,5.882,0.703
Asia,Philippines,Economy,2021,61,5.88,0.853
Asia,Philippines,Family,2021,61,5.88,0.828
Asia,Philippines,Freedom,2021,61,5.88,0.651
Asia,Philippines,Generosity,2021,61,5.88,0.125
Asia,Philippines,Government trust,2021,61,5.88,0.126
Asia,Philippines,Health (Life Expectancy),2021,61,5.88,0.426
Asia,South Korea,Economy,2021,62,5.845,1.403
Asia,South Korea,Family,2021,62,5.845,0.758
Asia,South Korea,Freedom,2021,62,5.845,0.353
Asia,South Korea,Generosity,2021,62,5.845,0.134
Asia,South Korea,Government trust,2021,62,5.845,0.135
Asia,South Korea,Health (Life Expectancy),2021,62,5.845,0.801
South America,Peru,Economy,2021,63,5.84,0.986
South America,Peru,Family,2021,63,5.84,0.833
South America,Peru,Freedom,2021,63,5.84,0.536
South America,Peru,Generosity,2021,63,5.84,0.087
South America,Peru,Government trust,2021,63,5.84,0.031
South America,Peru,Health (Life Expectancy),2021,63,5.84,0.623
Europe,Bosnia and Herzegovina,Economy,2021,64,5.813,1.032
Europe,Bosnia and Herzegovina,Family,2021,64,5.813,0.919
Europe,Bosnia and Herzegovina,Freedom,2021,64,5.813,0.395
Europe,Bosnia and Herzegovina,Generosity,2021,64,5.813,0.261
Europe,Bosnia and Herzegovina,Government trust,2021,64,5.813,0.005
Europe,Bosnia and Herzegovina,Health (Life Expectancy),2021,64,5.813,0.618
Europe,Moldova,Economy,2021,65,5.766,0.985
Europe,Moldova,Family,2021,65,5.766,0.888
Europe,Moldova,Freedom,2021,65,5.766,0.536
Europe,Moldova,Generosity,2021,65,5.766,0.137
Europe,Moldova,Government trust,2021,65,5.766,0.013
Europe,Moldova,Health (Life Expectancy),2021,65,5.766,0.542
South America,Ecuador,Economy,2021,66,5.764,0.935
South America,Ecuador,Family,2021,66,5.764,0.806
South America,Ecuador,Freedom,2021,66,5.764,0.56
South America,Ecuador,Generosity,2021,66,5.764,0.107
South America,Ecuador,Government trust,2021,66,5.764,0.062
South America,Ecuador,Health (Life Expectancy),2021,66,5.764,0.64
Asia,Kyrgyzstan,Economy,2021,67,5.744,0.665
Asia,Kyrgyzstan,Family,2021,67,5.744,0.971
Asia,Kyrgyzstan,Freedom,2021,67,5.744,0.673
Asia,Kyrgyzstan,Generosity,2021,67,5.744,0.266
Asia,Kyrgyzstan,Government trust,2021,67,5.744,0.02
Asia,Kyrgyzstan,Health (Life Expectancy),2021,67,5.744,0.501
Europe,Greece,Economy,2021,68,5.723,1.273
Europe,Greece,Family,2021,68,5.723,0.811
Europe,Greece,Freedom,2021,68,5.723,0.243
Europe,Greece,Generosity,2021,68,5.723,0
Europe,Greece,Government trust,2021,68,5.723,0.074
Europe,Greece,Health (Life Expectancy),2021,68,5.723,0.76
South America,Bolivia,Economy,2021,69,5.716,0.842
South America,Bolivia,Family,2021,69,5.716,0.782
South America,Bolivia,Freedom,2021,69,5.716,0.6
South America,Bolivia,Generosity,2021,69,5.716,0.138
South America,Bolivia,Government trust,2021,69,5.716,0.064
South America,Bolivia,Health (Life Expectancy),2021,69,5.716,0.486
Asia,Mongolia,Economy,2021,70,5.677,0.966
Asia,Mongolia,Family,2021,70,5.677,1.065
Asia,Mongolia,Freedom,2021,70,5.677,0.397
Asia,Mongolia,Generosity,2021,70,5.677,0.263
Asia,Mongolia,Government trust,2021,70,5.677,0.053
Asia,Mongolia,Health (Life Expectancy),2021,70,5.677,0.442
South America,Paraguay,Economy,2021,71,5.653,0.983
South America,Paraguay,Family,2021,71,5.653,0.97
South America,Paraguay,Freedom,2021,71,5.653,0.602
South America,Paraguay,Generosity,2021,71,5.653,0.206
South America,Paraguay,Government trust,2021,71,5.653,0.037
South America,Paraguay,Health (Life Expectancy),2021,71,5.653,0.549
Europe,Montenegro,Economy,2021,72,5.581,1.155
Europe,Montenegro,Family,2021,72,5.581,0.891
Europe,Montenegro,Freedom,2021,72,5.581,0.397
Europe,Montenegro,Generosity,2021,72,5.581,0.166
Europe,Montenegro,Government trust,2021,72,5.581,0.081
Europe,Montenegro,Health (Life Expectancy),2021,72,5.581,0.637
North America,Dominican Republic,Economy,2021,73,5.545,1.106
North America,Dominican Republic,Family,2021,73,5.545,0.879
North America,Dominican Republic,Freedom,2021,73,5.545,0.581
North America,Dominican Republic,Generosity,2021,73,5.545,0.101
North America,Dominican Republic,Government trust,2021,73,5.545,0.144
North America,Dominican Republic,Health (Life Expectancy),2021,73,5.545,0.555
Asia,Northern Cyprus,Economy,2021,74,5.536,1.377
Asia,Northern Cyprus,Family,2021,74,5.536,0.806
Asia,Northern Cyprus,Freedom,2021,74,5.536,0.503
Asia,Northern Cyprus,Generosity,2021,74,5.536,0.196
Asia,Northern Cyprus,Government trust,2021,74,5.536,0.2
Asia,Northern Cyprus,Health (Life Expectancy),2021,74,5.536,0.801
Europe,Belarus,Economy,2021,75,5.534,1.124
Europe,Belarus,Family,2021,75,5.534,1.007
Europe,Belarus,Freedom,2021,75,5.534,0.326
Europe,Belarus,Generosity,2021,75,5.534,0.07
Europe,Belarus,Government trust,2021,75,5.534,0.199
Europe,Belarus,Health (Life Expectancy),2021,75,5.534,0.56
Europe,Russia,Economy,2021,76,5.477,1.241
Europe,Russia,Family,2021,76,5.477,0.992
Europe,Russia,Freedom,2021,76,5.477,0.409
Europe,Russia,Generosity,2021,76,5.477,0.115
Europe,Russia,Government trust,2021,76,5.477,0.06
Europe,Russia,Health (Life Expectancy),2021,76,5.477,0.511
Asia,Hong Kong SAR China,Economy,2021,77,5.477,1.525
Asia,Hong Kong SAR China,Family,2021,77,5.477,0.841
Asia,Hong Kong SAR China,Freedom,2021,77,5.477,0.408
Asia,Hong Kong SAR China,Generosity,2021,77,5.477,0.232
Asia,Hong Kong SAR China,Government trust,2021,77,5.477,0.342
Asia,Hong Kong SAR China,Health (Life Expectancy),2021,77,5.477,0.893
Asia,Tajikistan,Economy,2021,78,5.466,0.508
Asia,Tajikistan,Family,2021,78,5.466,0.895
Asia,Tajikistan,Freedom,2021,78,5.466,0.548
Asia,Tajikistan,Generosity,2021,78,5.466,0.152
Asia,Tajikistan,Government trust,2021,78,5.466,0.247
Asia,Tajikistan,Health (Life Expectancy),2021,78,5.466,0.498
Asia,Vietnam,Economy,2021,79,5.411,0.817
Asia,Vietnam,Family,2021,79,5.411,0.873
Asia,Vietnam,Freedom,2021,79,5.411,0.679
Asia,Vietnam,Generosity,2021,79,5.411,0.124
Asia,Vietnam,Government trust,2021,79,5.411,0.091
Asia,Vietnam,Health (Life Expectancy),2021,79,5.411,0.616
Africa,Libya,Economy,2021,80,5.41,1.044
Africa,Libya,Family,2021,80,5.41,0.821
Africa,Libya,Freedom,2021,80,5.41,0.474
Africa,Libya,Generosity,2021,80,5.41,0.131
Africa,Libya,Government trust,2021,80,5.41,0.174
Africa,Libya,Health (Life Expectancy),2021,80,5.41,0.435
Asia,Malaysia,Economy,2021,81,5.384,1.259
Asia,Malaysia,Family,2021,81,5.384,0.797
Asia,Malaysia,Freedom,2021,81,5.384,0.624
Asia,Malaysia,Generosity,2021,81,5.384,0.27
Asia,Malaysia,Government trust,2021,81,5.384,0.064
Asia,Malaysia,Health (Life Expectancy),2021,81,5.384,0.587
Asia,Indonesia,Economy,2021,82,5.345,0.954
Asia,Indonesia,Family,2021,82,5.345,0.786
Asia,Indonesia,Freedom,2021,82,5.345,0.598
Asia,Indonesia,Generosity,2021,82,5.345,0.541
Asia,Indonesia,Government trust,2021,82,5.345,0.046
Asia,Indonesia,Health (Life Expectancy),2021,82,5.345,0.433
Africa,Republic of the Congo,Economy,2021,83,5.342,0.518
Africa,Republic of the Congo,Family,2021,83,5.342,0.392
Africa,Republic of the Congo,Freedom,2021,83,5.342,0.381
Africa,Republic of the Congo,Generosity,2021,83,5.342,0.144
Africa,Republic of the Congo,Government trust,2021,83,5.342,0.124
Africa,Republic of the Congo,Health (Life Expectancy),2021,83,5.342,0.307
Asia,China,Economy,2021,84,5.339,1.061
Asia,China,Family,2021,84,5.339,0.785
Asia,China,Freedom,2021,84,5.339,0.636
Asia,China,Generosity,2021,84,5.339,0.093
Asia,China,Government trust,2021,84,5.339,0.117
Asia,China,Health (Life Expectancy),2021,84,5.339,0.665
Africa,Ivory Coast,Economy,2021,85,5.306,0.669
Africa,Ivory Coast,Family,2021,85,5.306,0.409
Africa,Ivory Coast,Freedom,2021,85,5.306,0.438
Africa,Ivory Coast,Generosity,2021,85,5.306,0.177
Africa,Ivory Coast,Government trust,2021,85,5.306,0.092
Africa,Ivory Coast,Health (Life Expectancy),2021,85,5.306,0.052
Asia,Armenia,Economy,2021,86,5.283,0.996
Asia,Armenia,Family,2021,86,5.283,0.758
Asia,Armenia,Freedom,2021,86,5.283,0.54
Asia,Armenia,Generosity,2021,86,5.283,0.079
Asia,Armenia,Government trust,2021,86,5.283,0.198
Asia,Armenia,Health (Life Expectancy),2021,86,5.283,0.585
Asia,Nepal,Economy,2021,87,5.269,0.519
Asia,Nepal,Family,2021,87,5.269,0.702
Asia,Nepal,Freedom,2021,87,5.269,0.488
Asia,Nepal,Generosity,2021,87,5.269,0.287
Asia,Nepal,Government trust,2021,87,5.269,0.135
Asia,Nepal,Health (Life Expectancy),2021,87,5.269,0.496
Europe,Bulgaria,Economy,2021,88,5.266,1.181
Europe,Bulgaria,Family,2021,88,5.266,1.055
Europe,Bulgaria,Freedom,2021,88,5.266,0.494
Europe,Bulgaria,Generosity,2021,88,5.266,0.125
Europe,Bulgaria,Government trust,2021,88,5.266,0.005
Europe,Bulgaria,Health (Life Expectancy),2021,88,5.266,0.583
Asia,Maldives,Economy,2021,89,5.198,1.115
Asia,Maldives,Family,2021,89,5.198,1.015
Asia,Maldives,Freedom,2021,89,5.198,0.575
Asia,Maldives,Generosity,2021,89,5.198,0.204
Asia,Maldives,Government trust,2021,89,5.198,0.073
Asia,Maldives,Health (Life Expectancy),2021,89,5.198,0.697
Asia,Azerbaijan,Economy,2021,90,5.171,1.025
Asia,Azerbaijan,Family,2021,90,5.171,0.841
Asia,Azerbaijan,Freedom,2021,90,5.171,0.526
Asia,Azerbaijan,Generosity,2021,90,5.171,0.043
Asia,Azerbaijan,Government trust,2021,90,5.171,0.276
Asia,Azerbaijan,Health (Life Expectancy),2021,90,5.171,0.541
Africa,Cameroon,Economy,2021,91,5.142,0.543
Africa,Cameroon,Family,2021,91,5.142,0.556
Africa,Cameroon,Freedom,2021,91,5.142,0.425
Africa,Cameroon,Generosity,2021,91,5.142,0.205
Africa,Cameroon,Government trust,2021,91,5.142,0.058
Africa,Cameroon,Health (Life Expectancy),2021,91,5.142,0.159
Africa,Senegal,Economy,2021,92,5.132,0.518
Africa,Senegal,Family,2021,92,5.132,0.558
Africa,Senegal,Freedom,2021,92,5.132,0.381
Africa,Senegal,Generosity,2021,92,5.132,0.158
Africa,Senegal,Government trust,2021,92,5.132,0.088
Africa,Senegal,Health (Life Expectancy),2021,92,5.132,0.357
Europe,Albania,Economy,2021,93,5.117,1.008
Europe,Albania,Family,2021,93,5.117,0.529
Europe,Albania,Freedom,2021,93,5.117,0.491
Europe,Albania,Generosity,2021,93,5.117,0.168
Europe,Albania,Government trust,2021,93,5.117,0.024
Europe,Albania,Health (Life Expectancy),2021,93,5.117,0.646
Europe,North Macedonia,Economy,2021,94,5.101,1.068
Europe,North Macedonia,Family,2021,94,5.101,0.772
Europe,North Macedonia,Freedom,2021,94,5.101,0.45
Europe,North Macedonia,Generosity,2021,94,5.101,0.212
Europe,North Macedonia,Government trust,2021,94,5.101,0.022
Europe,North Macedonia,Health (Life Expectancy),2021,94,5.101,0.535
Africa,Ghana,Economy,2021,95,5.088,0.68
Africa,Ghana,Family,2021,95,5.088,0.595
Africa,Ghana,Freedom,2021,95,5.088,0.517
Africa,Ghana,Generosity,2021,95,5.088,0.268
Africa,Ghana,Government trust,2021,95,5.088,0.058
Africa,Ghana,Health (Life Expectancy),2021,95,5.088,0.287
Africa,Niger,Economy,2021,96,5.074,0.162
Africa,Niger,Family,2021,96,5.074,0.402
Africa,Niger,Freedom,2021,96,5.074,0.516
Africa,Niger,Generosity,2021,96,5.074,0.2
Africa,Niger,Government trust,2021,96,5.074,0.157
Africa,Niger,Health (Life Expectancy),2021,96,5.074,0.167
Asia,Turkmenistan,Economy,2021,97,5.066,1.046
Asia,Turkmenistan,Family,2021,97,5.066,1.172
Asia,Turkmenistan,Freedom,2021,97,5.066,0.602
Asia,Turkmenistan,Generosity,2021,97,5.066,0.366
Asia,Turkmenistan,Government trust,2021,97,5.066,0.033
Asia,Turkmenistan,Health (Life Expectancy),2021,97,5.066,0.439
Africa,Gambia,Economy,2021,98,5.051,0.367
Africa,Gambia,Family,2021,98,5.051,0.511
Africa,Gambia,Freedom,2021,98,5.051,0.384
Africa,Gambia,Generosity,2021,98,5.051,0.465
Africa,Gambia,Government trust,2021,98,5.051,0.123
Africa,Gambia,Health (Life Expectancy),2021,98,5.051,0.21
Africa,Benin,Economy,2021,99,5.045,0.507
Africa,Benin,Family,2021,99,5.045,0.058
Africa,Benin,Freedom,2021,99,5.045,0.457
Africa,Benin,Generosity,2021,99,5.045,0.166
Africa,Benin,Government trust,2021,99,5.045,0.178
Africa,Benin,Health (Life Expectancy),2021,99,5.045,0.196
Asia,Laos,Economy,2021,100,5.03,0.808
Asia,Laos,Family,2021,100,5.03,0.598
Asia,Laos,Freedom,2021,100,5.03,0.643
Asia,Laos,Generosity,2021,100,5.03,0.268
Asia,Laos,Government trust,2021,100,5.03,0.179
Asia,Laos,Health (Life Expectancy),2021,100,5.03,0.33
Asia,Bangladesh,Economy,2021,101,5.025,0.635
Asia,Bangladesh,Family,2021,101,5.025,0.52
Asia,Bangladesh,Freedom,2021,101,5.025,0.603
Asia,Bangladesh,Generosity,2021,101,5.025,0.161
Asia,Bangladesh,Government trust,2021,101,5.025,0.164
Asia,Bangladesh,Health (Life Expectancy),2021,101,5.025,0.514
Africa,Guinea,Economy,2021,102,4.984,0.42
Africa,Guinea,Family,2021,102,4.984,0.399
Africa,Guinea,Freedom,2021,102,4.984,0.384
Africa,Guinea,Generosity,2021,102,4.984,0.25
Africa,Guinea,Government trust,2021,102,4.984,0.111
Africa,Guinea,Health (Life Expectancy),2021,102,4.984,0.206
Africa,South Africa,Economy,2021,103,4.956,0.967
Africa,South Africa,Family,2021,103,4.956,0.895
Africa,South Africa,Freedom,2021,103,4.956,0.447
Africa,South Africa,Generosity,2021,103,4.956,0.144
Africa,South Africa,Government trust,2021,103,4.956,0.051
Africa,South Africa,Health (Life Expectancy),2021,103,4.956,0.265
Asia,Turkey,Economy,2021,104,4.948,1.26
Asia,Turkey,Family,2021,104,4.948,0.809
Asia,Turkey,Freedom,2021,104,4.948,0.236
Asia,Turkey,Generosity,2021,104,4.948,0.097
Asia,Turkey,Government trust,2021,104,4.948,0.104
Asia,Turkey,Health (Life Expectancy),2021,104,4.948,0.59
Asia,Pakistan,Economy,2021,105,4.934,0.637
Asia,Pakistan,Family,2021,105,4.934,0.423
Asia,Pakistan,Freedom,2021,105,4.934,0.418
Asia,Pakistan,Generosity,2021,105,4.934,0.252
Asia,Pakistan,Government trust,2021,105,4.934,0.097
Asia,Pakistan,Health (Life Expectancy),2021,105,4.934,0.322
Africa,Morocco,Economy,2021,106,4.918,0.792
Africa,Morocco,Family,2021,106,4.918,0.219
Africa,Morocco,Freedom,2021,106,4.918,0.477
Africa,Morocco,Generosity,2021,106,4.918,0.034
Africa,Morocco,Government trust,2021,106,4.918,0.088
Africa,Morocco,Health (Life Expectancy),2021,106,4.918,0.558
South America,Venezuela,Economy,2021,107,4.892,0.852
South America,Venezuela,Family,2021,107,4.892,0.897
South America,Venezuela,Freedom,2021,107,4.892,0.284
South America,Venezuela,Generosity,2021,107,4.892,0.078
South America,Venezuela,Government trust,2021,107,4.892,0.072
South America,Venezuela,Health (Life Expectancy),2021,107,4.892,0.574
Asia,Georgia,Economy,2021,108,4.891,1.03
Asia,Georgia,Family,2021,108,4.891,0.47
Asia,Georgia,Freedom,2021,108,4.891,0.488
Asia,Georgia,Generosity,2021,108,4.891,0.032
Asia,Georgia,Government trust,2021,108,4.891,0.181
Asia,Georgia,Health (Life Expectancy),2021,108,4.891,0.498
Africa,Algeria,Economy,2021,109,4.887,0.946
Africa,Algeria,Family,2021,109,4.887,0.765
Africa,Algeria,Freedom,2021,109,4.887,0.119
Africa,Algeria,Generosity,2021,109,4.887,0.144
Africa,Algeria,Government trust,2021,109,4.887,0.12
Africa,Algeria,Health (Life Expectancy),2021,109,4.887,0.552
Europe,Ukraine,Economy,2021,110,4.875,0.979
Europe,Ukraine,Family,2021,110,4.875,0.958
Europe,Ukraine,Freedom,2021,110,4.875,0.417
Europe,Ukraine,Generosity,2021,110,4.875,0.181
Europe,Ukraine,Government trust,2021,110,4.875,0.01
Europe,Ukraine,Health (Life Expectancy),2021,110,4.875,0.517
Asia,Iraq,Economy,2021,111,4.854,0.91
Asia,Iraq,Family,2021,111,4.854,0.638
Asia,Iraq,Freedom,2021,111,4.854,0.302
Asia,Iraq,Generosity,2021,111,4.854,0.153
Asia,Iraq,Government trust,2021,111,4.854,0.041
Asia,Iraq,Health (Life Expectancy),2021,111,4.854,0.381
Africa,Gabon,Economy,2021,112,4.852,1.037
Africa,Gabon,Family,2021,112,4.852,0.707
Africa,Gabon,Freedom,2021,112,4.852,0.424
Africa,Gabon,Generosity,2021,112,4.852,0.058
Africa,Gabon,Government trust,2021,112,4.852,0.064
Africa,Gabon,Health (Life Expectancy),2021,112,4.852,0.362
Africa,Burkina Faso,Economy,2021,113,4.834,0.364
Africa,Burkina Faso,Family,2021,113,4.834,0.472
Africa,Burkina Faso,Freedom,2021,113,4.834,0.381
Africa,Burkina Faso,Generosity,2021,113,4.834,0.182
Africa,Burkina Faso,Government trust,2021,113,4.834,0.122
Africa,Burkina Faso,Health (Life Expectancy),2021,113,4.834,0.179
Asia,Cambodia,Economy,2021,114,4.83,0.603
Asia,Cambodia,Family,2021,114,4.83,0.68
Asia,Cambodia,Freedom,2021,114,4.83,0.702
Asia,Cambodia,Generosity,2021,114,4.83,0.21
Asia,Cambodia,Government trust,2021,114,4.83,0.061
Asia,Cambodia,Health (Life Expectancy),2021,114,4.83,0.426
Africa,Mozambique,Economy,2021,115,4.794,0.183
Africa,Mozambique,Family,2021,115,4.794,0.634
Africa,Mozambique,Freedom,2021,115,4.794,0.608
Africa,Mozambique,Generosity,2021,115,4.794,0.228
Africa,Mozambique,Government trust,2021,115,4.794,0.163
Africa,Mozambique,Health (Life Expectancy),2021,115,4.794,0.196
Africa,Nigeria,Economy,2021,116,4.759,0.663
Africa,Nigeria,Family,2021,116,4.759,0.625
Africa,Nigeria,Freedom,2021,116,4.759,0.433
Africa,Nigeria,Generosity,2021,116,4.759,0.212
Africa,Nigeria,Government trust,2021,116,4.759,0.039
Africa,Nigeria,Health (Life Expectancy),2021,116,4.759,0.051
Africa,Mali,Economy,2021,117,4.723,0.387
Africa,Mali,Family,2021,117,4.723,0.59
Africa,Mali,Freedom,2021,117,4.723,0.384
Africa,Mali,Generosity,2021,117,4.723,0.164
Africa,Mali,Government trust,2021,117,4.723,0.072
Africa,Mali,Health (Life Expectancy),2021,117,4.723,0.11
Asia,Iran,Economy,2021,118,4.721,1.03
Asia,Iran,Family,2021,118,4.721,0.557
Asia,Iran,Freedom,2021,118,4.721,0.275
Asia,Iran,Generosity,2021,118,4.721,0.33
Asia,Iran,Government trust,2021,118,4.721,0.144
Asia,Iran,Health (Life Expectancy),2021,118,4.721,0.561
Africa,Uganda,Economy,2021,119,4.636,0.364
Africa,Uganda,Family,2021,119,4.636,0.718
Africa,Uganda,Freedom,2021,119,4.636,0.398
Africa,Uganda,Generosity,2021,119,4.636,0.267
Africa,Uganda,Government trust,2021,119,4.636,0.054
Africa,Uganda,Health (Life Expectancy),2021,119,4.636,0.24
Africa,Liberia,Economy,2021,120,4.625,0.228
Africa,Liberia,Family,2021,120,4.625,0.58
Africa,Liberia,Freedom,2021,120,4.625,0.43
Africa,Liberia,Generosity,2021,120,4.625,0.221
Africa,Liberia,Government trust,2021,120,4.625,0.057
Africa,Liberia,Health (Life Expectancy),2021,120,4.625,0.253
Africa,Kenya,Economy,2021,121,4.607,0.603
Africa,Kenya,Family,2021,121,4.607,0.508
Africa,Kenya,Freedom,2021,121,4.607,0.483
Africa,Kenya,Generosity,2021,121,4.607,0.375
Africa,Kenya,Government trust,2021,121,4.607,0.073
Africa,Kenya,Health (Life Expectancy),2021,121,4.607,0.385
Africa,Tunisia,Economy,2021,122,4.596,0.919
Africa,Tunisia,Family,2021,122,4.596,0.515
Africa,Tunisia,Freedom,2021,122,4.596,0.334
Africa,Tunisia,Generosity,2021,122,4.596,0.057
Africa,Tunisia,Government trust,2021,122,4.596,0.044
Africa,Tunisia,Health (Life Expectancy),2021,122,4.596,0.59
Asia,Lebanon,Economy,2021,123,4.584,1.045
Asia,Lebanon,Family,2021,123,4.584,0.868
Asia,Lebanon,Freedom,2021,123,4.584,0.175
Asia,Lebanon,Generosity,2021,123,4.584,0.14
Asia,Lebanon,Government trust,2021,123,4.584,0.026
Asia,Lebanon,Health (Life Expectancy),2021,123,4.584,0.595
Africa,Namibia,Economy,2021,124,4.574,0.882
Africa,Namibia,Family,2021,124,4.574,0.801
Africa,Namibia,Freedom,2021,124,4.574,0.411
Africa,Namibia,Generosity,2021,124,4.574,0.091
Africa,Namibia,Government trust,2021,124,4.574,0.059
Africa,Namibia,Health (Life Expectancy),2021,124,4.574,0.262
Asia,Palestinian Territories,Economy,2021,125,4.517,0.646
Asia,Palestinian Territories,Family,2021,125,4.517,0.819
Asia,Palestinian Territories,Freedom,2021,125,4.517,0.33
Asia,Palestinian Territories,Generosity,2021,125,4.517,0.082
Asia,Palestinian Territories,Government trust,2021,125,4.517,0.075
Asia,Palestinian Territories,Health (Life Expectancy),2021,125,4.517,0.434
Asia,Myanmar,Economy,2021,126,4.426,0.666
Asia,Myanmar,Family,2021,126,4.426,0.713
Asia,Myanmar,Freedom,2021,126,4.426,0.601
Asia,Myanmar,Generosity,2021,126,4.426,0.52
Asia,Myanmar,Government trust,2021,126,4.426,0.178
Asia,Myanmar,Health (Life Expectancy),2021,126,4.426,0.341
Asia,Jordan,Economy,2021,127,4.395,0.89
Asia,Jordan,Family,2021,127,4.395,0.685
Asia,Jordan,Freedom,2021,127,4.395,0.455
Asia,Jordan,Generosity,2021,127,4.395,0.079
Asia,Jordan,Government trust,2021,127,4.395,0.15
Asia,Jordan,Health (Life Expectancy),2021,127,4.395,0.583
Africa,Chad,Economy,2021,128,4.355,0.255
Africa,Chad,Family,2021,128,4.355,0.353
Africa,Chad,Freedom,2021,128,4.355,0.24
Africa,Chad,Generosity,2021,128,4.355,0.215
Africa,Chad,Government trust,2021,128,4.355,0.084
Africa,Chad,Health (Life Expectancy),2021,128,4.355,0
Asia,Sri Lanka,Economy,2021,129,4.325,0.99
Asia,Sri Lanka,Family,2021,129,4.325,0.82
Asia,Sri Lanka,Freedom,2021,129,4.325,0.559
Asia,Sri Lanka,Generosity,2021,129,4.325,0.239
Asia,Sri Lanka,Government trust,2021,129,4.325,0.049
Asia,Sri Lanka,Health (Life Expectancy),2021,129,4.325,0.593
Africa,Swaziland,Economy,2021,130,4.308,0.849
Africa,Swaziland,Family,2021,130,4.308,0.693
Africa,Swaziland,Freedom,2021,130,4.308,0.323
Africa,Swaziland,Generosity,2021,130,4.308,0.067
Africa,Swaziland,Government trust,2021,130,4.308,0.147
Africa,Swaziland,Health (Life Expectancy),2021,130,4.308,0.074
Africa,Comoros,Economy,2021,131,4.289,0.488
Africa,Comoros,Family,2021,131,4.289,0.367
Africa,Comoros,Freedom,2021,131,4.289,0.202
Africa,Comoros,Generosity,2021,131,4.289,0.241
Africa,Comoros,Government trust,2021,131,4.289,0.101
Africa,Comoros,Health (Life Expectancy),2021,131,4.289,0.279
Africa,Egypt,Economy,2021,132,4.283,0.954
Africa,Egypt,Family,2021,132,4.283,0.647
Africa,Egypt,Freedom,2021,132,4.283,0.446
Africa,Egypt,Generosity,2021,132,4.283,0.069
Africa,Egypt,Government trust,2021,132,4.283,0.092
Africa,Egypt,Health (Life Expectancy),2021,132,4.283,0.426
Africa,Ethiopia,Economy,2021,133,4.275,0.37
Africa,Ethiopia,Family,2021,133,4.275,0.679
Africa,Ethiopia,Freedom,2021,133,4.275,0.451
Africa,Ethiopia,Generosity,2021,133,4.275,0.241
Africa,Ethiopia,Government trust,2021,133,4.275,0.114
Africa,Ethiopia,Health (Life Expectancy),2021,133,4.275,0.331
Africa,Mauritania,Economy,2021,134,4.227,0.666
Africa,Mauritania,Family,2021,134,4.227,0.749
Africa,Mauritania,Freedom,2021,134,4.227,0.218
Africa,Mauritania,Generosity,2021,134,4.227,0.119
Africa,Mauritania,Government trust,2021,134,4.227,0.133
Africa,Mauritania,Health (Life Expectancy),2021,134,4.227,0.273
Africa,Madagascar,Economy,2021,135,4.208,0.266
Africa,Madagascar,Family,2021,135,4.208,0.503
Africa,Madagascar,Freedom,2021,135,4.208,0.207
Africa,Madagascar,Generosity,2021,135,4.208,0.185
Africa,Madagascar,Government trust,2021,135,4.208,0.087
Africa,Madagascar,Health (Life Expectancy),2021,135,4.208,0.341
Africa,Togo,Economy,2021,136,4.107,0.254
Africa,Togo,Family,2021,136,4.107,0.239
Africa,Togo,Freedom,2021,136,4.107,0.289
Africa,Togo,Generosity,2021,136,4.107,0.209
Africa,Togo,Government trust,2021,136,4.107,0.107
Africa,Togo,Health (Life Expectancy),2021,136,4.107,0.203
Africa,Zambia,Economy,2021,137,4.073,0.528
Africa,Zambia,Family,2021,137,4.073,0.552
Africa,Zambia,Freedom,2021,137,4.073,0.487
Africa,Zambia,Generosity,2021,137,4.073,0.227
Africa,Zambia,Government trust,2021,137,4.073,0.074
Africa,Zambia,Health (Life Expectancy),2021,137,4.073,0.231
Africa,Sierra Leone,Economy,2021,138,3.849,0.279
Africa,Sierra Leone,Family,2021,138,3.849,0.377
Africa,Sierra Leone,Freedom,2021,138,3.849,0.408
Africa,Sierra Leone,Generosity,2021,138,3.849,0.243
Africa,Sierra Leone,Government trust,2021,138,3.849,0.047
Africa,Sierra Leone,Health (Life Expectancy),2021,138,3.849,0.1
Asia,India,Economy,2021,139,3.819,0.741
Asia,India,Family,2021,139,3.819,0.316
Asia,India,Freedom,2021,139,3.819,0.622
Asia,India,Generosity,2021,139,3.819,0.246
Asia,India,Government trust,2021,139,3.819,0.106
Asia,India,Health (Life Expectancy),2021,139,3.819,0.383
Africa,Burundi,Economy,2021,140,3.775,0
Africa,Burundi,Family,2021,140,3.775,0.062
Africa,Burundi,Freedom,2021,140,3.775,0.298
Africa,Burundi,Generosity,2021,140,3.775,0.172
Africa,Burundi,Government trust,2021,140,3.775,0.212
Africa,Burundi,Health (Life Expectancy),2021,140,3.775,0.155
Asia,Yemen,Economy,2021,141,3.658,0.329
Asia,Yemen,Family,2021,141,3.658,0.831
